출판사,대출건수합계,평균대출건수,도서수
한국기독교교육교역연구원,3,3.0,1
가본미디어,3,3.0,1
자연요법사랑지기,3,3.0,1
도전과 응전,3,3.0,1
A.D,3,3.0,1
티케,3,3.0,1
아이컴,3,3.0,1
Feminist Press,3,3.0,1
Feiwel and Friends,3,1.5,2
도서출판 호암,3,3.0,1
솔잎,3,0.75,4
솔문,3,3.0,1
아이앤유 INU,3,3.0,1
커뮤니케이션열림,3,3.0,1
커뮤니케이션시작,3,3.0,1
소울박스,3,1.0,3
도어스프레스,3,3.0,1
도전과응전,3,3.0,1
좋은아침,3,0.75,4
Focal Pr                                ,3,1.5,2
특허청 국제협력팀,3,3.0,1
大先,3,3.0,1
大?民? ?政弘報? 海外弘報院,3,3.0,1
多知里,3,1.5,2
indigo(글담인디고),3,3.0,1
수우당,3,1.5,2
Free Press,3,1.5,2
아이비기획,3,3.0,1
nosvos,3,1.5,2
화광신문사,3,1.5,2
문형출판사,3,3.0,1
국립문화재연구소 자연문화재연구실(천연기념물센터),3,0.75,4
북시그니처,3,3.0,1
가람,3,1.5,2
예광,3,3.0,1
가지않은 길,3,1.0,3
진보정치연구소,3,3.0,1
S Family,3,3.0,1
Ruslania,3,3.0,1
Rowman & Littlefield,3,3.0,1
도서출판2000,3,1.5,2
가위바위보,3,3.0,1
북?일공칠,3,3.0,1
북돋움coop,3,1.5,2
북도드리,3,3.0,1
위드시네마,3,3.0,1
문화공간,3,1.5,2
Black Ocean,3,1.0,3
Black Ink(블랙잉크),3,3.0,1
Biz Talk Book(비즈 토크북),3,3.0,1
가랑비,3,3.0,1
Teuim9(트임9),3,3.0,1
가톨릭대학 출판부,3,1.5,2
가지출판사,3,1.5,2
문화짱,3,0.42857142857142855,7
자작B&B,3,1.5,2
New Line Books,3,3.0,1
Blue Ent.,3,3.0,1
월드플러스(Worldplus),3,3.0,1
월드 신지식인 교육원,3,3.0,1
웰빙출판사,3,3.0,1
한림문학재단,3,1.5,2
월간잉여,3,3.0,1
Neap,3,3.0,1
작은 나무가 주는 희망,3,3.0,1
?出版社,3,1.5,2
?中科技大?出版社,3,0.25,12
퇴계학연구원출판부,3,3.0,1
lefetoad,3,3.0,1
도서출판 숲,3,3.0,1
화어교학출판사,3,3.0,1
TUTTLE,3,3.0,1
예낭아이앤씨,3,3.0,1
자큰북스,3,3.0,1
국립경주박물관,3,1.5,2
예술가,3,0.5,6
예사모(구 을파소),3,3.0,1
한독,3,3.0,1
한덕비전,3,3.0,1
좋은날미디어,3,1.0,3
수줍은삐삐,3,3.0,1
컨셉진,3,3.0,1
솝리,3,1.5,2
트윈,3,3.0,1
트레블메이커,3,3.0,1
Nemofactory,3,3.0,1
THIS 관광정보연구원,3,3.0,1
북노트(Booknote),3,3.0,1
Bodabooks(보다북스),3,3.0,1
Nan a Talese                            ,3,1.5,2
환경일보,3,1.0,3
데코저널,3,3.0,1
데이타플러스,3,1.5,2
투데이전남,3,3.0,1
國立文化財硏究所,3,0.25,12
작은길 출판사,3,3.0,1
녹색나무,3,3.0,1
啓明社,3,1.5,2
통계개발원,3,1.5,2
토파민 인쇄,3,3.0,1
아이디어하우스,3,3.0,1
통일시대 연구소,3,3.0,1
plumbooks(플럼북스),3,3.0,1
아이스크림북스,3,3.0,1
아이비스코퍼레이션,3,3.0,1
?dition Imago,3,3.0,1
통일IT포럼,3,3.0,1
수필세계,3,3.0,1
starlogo(스타로고),3,3.0,1
아이러브장독대,3,3.0,1
구층책방,3,1.5,2
Changbi,3,3.0,1
Sundry Press(선드리프레스),3,1.5,2
예술과영성,3,3.0,1
Jbooks,3,3.0,1
강남신문사출판국,3,3.0,1
북 21,3,3.0,1
Book Crosby(북크로스비),3,3.0,1
월간문학 출판부,3,3.0,1
National Palace Museum of Korea,3,3.0,1
Nanam,3,1.5,2
개미와베짱이,3,3.0,1
거인의발걸음,3,3.0,1
예총출판부,3,1.0,3
봄싹,3,1.5,2
월간<차의 세계>,3,3.0,1
한국독서지도회(관일미디어),3,3.0,1
"책과사람들, ",3,3.0,1
부자의서재,3,3.0,1
예지(Wisdom),3,1.5,2
한국마사회 마사박물관,3,1.0,3
교학사(초등),3,3.0,1
SEC,3,3.0,1
토브북스,3,3.0,1
잠,3,3.0,1
좋은 아침,3,3.0,1
좋은 벗,3,3.0,1
Cass,3,0.75,4
Carson-Dellosa Pub Llc,3,3.0,1
Carolrhoda Lab,3,3.0,1
원민 Publishing House,3,3.0,1
미디어코리아,3,3.0,1
한국물류협회,3,3.0,1
SHINY WORLD,3,3.0,1
장롱,3,3.0,1
장강문예출판사,3,3.0,1
재능출판(재능교육),3,1.5,2
덕인문화,3,3.0,1
덕유,3,1.5,2
Harperwave,3,3.0,1
숭실대학교 지식정보처 중앙도서관 학술정보출판팀,3,3.0,1
Book'sme(북스미),3,3.0,1
Stripe Press,3,3.0,1
한국문화사 ,3,3.0,1
오드(AUD),3,3.0,1
오도카니,3,3.0,1
오늘의문학,3,3.0,1
미르커뮤니케이션(미르컴),3,3.0,1
SQLTAG,3,3.0,1
한국학중앙연구원 ?書閣,3,3.0,1
MACMILLAN,3,3.0,1
M.E. Sharpe/UNESCO,3,3.0,1
더자유일보,3,3.0,1
더윈,3,3.0,1
아사연,3,0.6,5
Harry N Abrams,3,3.0,1
숲의새,3,3.0,1
商務印&#20070;館,3,3.0,1
환도와 리스,3,3.0,1
보현사,3,3.0,1
오늘의공상,3,3.0,1
결출판사,3,3.0,1
볼록미디어,3,3.0,1
채문사,3,1.5,2
오디세이북스,3,1.5,2
友一出版社,3,3.0,1
종이학,3,3.0,1
NB English(앤비 잉글리쉬),3,3.0,1
NANAM(나남출판),3,3.0,1
누리나눔,3,3.0,1
xbooks(엑스 북스),3,3.0,1
슈퍼파워,3,3.0,1
아시아북스,3,1.5,2
논비창,3,3.0,1
볼피(볼피출판사),3,3.0,1
北京理工大學出版社,3,3.0,1
스윌컨,3,3.0,1
trendN,3,3.0,1
농촌진흥청,3,3.0,1
농수산물유통공사,3,3.0,1
광화,3,3.0,1
오래된공간,3,3.0,1
Canongate Books,3,1.5,2
재희의서재,3,1.5,2
804호,3,3.0,1
7전팔기,3,1.5,2
北京出版集團北京十月文藝出版社,3,1.0,3
스위밍풀,3,0.5,6
스몰 바치 북스,3,3.0,1
스마트인,3,1.5,2
미래상상책방,3,3.0,1
웅진씽크북,3,3.0,1
BrillianceAudio,3,3.0,1
Brava,3,1.5,2
보이스코칭,3,3.0,1
경기개발연구원,3,0.375,8
Sourcebooks,3,1.5,2
Soul(행복한 에너지),3,3.0,1
Soul(영혼의웃음연구원),3,3.0,1
한국방송카메라기자협회,3,3.0,1
테일소담,3,3.0,1
테이크원,3,3.0,1
전도출판사,3,1.5,2
황금필,3,1.5,2
99퍼센트,3,3.0,1
스토리한마당,3,3.0,1
아름다운앎,3,3.0,1
효리,3,3.0,1
アルファポリス,3,1.0,3
アスコム,3,3.0,1
やのまん,3,3.0,1
北京燕山,3,3.0,1
태학당,3,0.6,5
스튜디오 무상,3,3.0,1
터치 앤 업,3,3.0,1
아름다운 앎,3,3.0,1
出版ワ-クス,3,1.5,2
더블어으뜸,3,3.0,1
전남대학교 철학과 BK21플러스 횡단형 철학전문인력양성사업단,3,3.0,1
전남대학교 내 농업기술특성화사업센터,3,3.0,1
뉴스앤피플,3,3.0,1
더나은생각,3,3.0,1
컴퓨터선교회,3,3.0,1
대한민국공무원노동조합총연맹,3,1.0,3
Mitsumura Suiko Shoin,3,1.5,2
시그마,3,3.0,1
아루,3,3.0,1
케이에이디디디,3,3.0,1
Sakyejul,3,3.0,1
Sage Pubns Ltd                          ,3,1.5,2
Saga Pr,3,3.0,1
경기정판사,3,3.0,1
오롬디엘에스,3,1.5,2
오롬,3,3.0,1
한국복지정책연구소부설출판부,3,3.0,1
한국복지재단 홍보결연국,3,0.6,5
보건복지부,3,1.5,2
대한환경공학회,3,3.0,1
MusicThyme,3,3.0,1
태영M&B,3,3.0,1
전통마당,3,1.0,3
전인출판미디어,3,3.0,1
오림 Noon Forest,3,3.0,1
창조집단시빌구,3,3.0,1
창조집단 시빌구,3,1.5,2
한국통계진흥원,3,3.0,1
우진하우스,3,3.0,1
Salt Publishing,3,3.0,1
오은라이프사이언스(주),3,3.0,1
Joyoon communications(조윤커뮤니케이션),3,3.0,1
JournalofKoreanLiterature,3,3.0,1
JoongAng Media,3,3.0,1
우정,3,1.5,2
전원,3,1.5,2
대한불교 조계종 월정사,3,3.0,1
Harper Element,3,3.0,1
Harmony,3,1.5,2
GrandCentral,3,3.0,1
人民文?出版社,3,0.75,4
태근,3,3.0,1
종교와 이성,3,3.0,1
종교계노숙인지원민관협력네트워크,3,3.0,1
282books(282북스),3,3.0,1
21세기경쟁력개발연구소,3,3.0,1
효산경영연구소,3,1.5,2
타임라인(타임라인출판),3,3.0,1
Gollancz,3,1.5,2
Get Witsdom(겟위츠덤),3,3.0,1
ほるぷ出版,3,1.5,2
Garth Laboratory(가르스연구소),3,3.0,1
태일,3,3.0,1
대한가족보건복지협회,3,3.0,1
대한무림합기도협회,3,3.0,1
늘품,3,1.5,2
우인스,3,1.5,2
짙은,3,3.0,1
광교아카데미,3,1.0,3
한국지식재산연구원,3,3.0,1
한국증권연구원,3,0.6,5
한국종이접기협회,3,1.5,2
경성문화,3,3.0,1
경성e북스,3,3.0,1
한국사회과학데이터센터,3,1.5,2
한국사진기자협회,3,3.0,1
정,3,1.5,2
井,3,3.0,1
中經出版,3,3.0,1
킨더랜드/길가메시,3,3.0,1
씨와 날,3,1.5,2
코스모스,3,1.5,2
코리아컨센서스 연구원,3,3.0,1
Harper Teen,3,3.0,1
한국점자도서관,3,1.5,2
우진출판사,3,1.5,2
한국부채문화선양회,3,3.0,1
SniFactory(에스앤아이팩토리),3,1.5,2
베렐레북스,3,3.0,1
한국산업기술진흥원기술·사회·발명·진로,3,3.0,1
킹제임스,3,1.5,2
후주,3,3.0,1
Minotaur Books,3,1.5,2
MJ BOOKs,3,3.0,1
키위소프트,3,3.0,1
씨피엔,3,3.0,1
씨티미디어,3,3.0,1
中央適性出板社,3,3.0,1
믿음과행함,3,3.0,1
"Jongno-gu, Seoul Metropolitan City",3,3.0,1
찬드림,3,3.0,1
Schwartz & Wade Books,3,1.5,2
한국전산원,3,0.25,12
21C비즈니스,3,3.0,1
21C목회연구소,3,3.0,1
정보시대사,3,1.0,3
닛시컨설팅,3,3.0,1
대우경제연구소,3,0.75,4
대은출판사,3,1.5,2
대유출판사,3,3.0,1
타보름교육,3,3.0,1
Micimpact(마이크임팩트),3,3.0,1
MichaelO'MaraBooksLtd,3,3.0,1
조은북스,3,3.0,1
한국전략문제연구소,3,3.0,1
한국장애인단체총연합회,3,3.0,1
밀양,3,3.0,1
베리타스(Veritas),3,3.0,1
한국산업훈련연구소(KITI),3,3.0,1
법령정보관리원,3,1.5,2
SimonSpotlightEntertainment,3,3.0,1
범양출판사,3,3.0,1
대상미디어,3,3.0,1
대산미디어,3,3.0,1
시와 표현,3,0.16666666666666666,18
시와 그림이 있는 마을,3,1.0,3
시옷책방,3,3.0,1
밀알원,3,3.0,1
밀바,3,3.0,1
공진,3,3.0,1
찬샘,3,0.6,5
한국이슬람정책연구회,3,3.0,1
Seal Pr                                 ,3,3.0,1
우리詩진흥회·움,3,1.5,2
中國友&#35850;出版公司,3,0.75,4
휴먼에듀,3,3.0,1
다돌출판사,3,3.0,1
대안,3,3.0,1
정오와 자정,3,3.0,1
정연사,3,1.0,3
정성출판사,3,3.0,1
대기원출판사,3,3.0,1
클루앤키(Clue&Key),3,3.0,1
시즌B,3,3.0,1
우리신학연구소,3,3.0,1
한국임업진흥원,3,3.0,1
한국임상정신분석연구소ICP,3,3.0,1
한국성과학연구협회,3,3.0,1
온돌,3,3.0,1
조선일보사출판본부,3,3.0,1
다락원Sci-Net,3,3.0,1
다라원,3,3.0,1
Hankookmunhwasa,3,3.0,1
쿠키북스,3,3.0,1
콩나물시루,3,3.0,1
フォイル,3,3.0,1
씨에이북스,3,3.0,1
中國語世界社,3,3.0,1
中國紡&#32455;出版社,3,0.6,5
한국여성문예원,3,3.0,1
한국언어예술연구소,3,3.0,1
한국유아교육정보,3,3.0,1
우곡출판사,3,3.0,1
KADOKAWA/アスキ-·メディアワ-クス,3,1.5,2
CAPress현대건축사,3,0.25,12
CA press,3,3.0,1
CA Press 현대건축사,3,1.5,2
한국수도협회,3,3.0,1
정행사,3,3.0,1
Media Sam(미디어샘),3,3.0,1
다미,3,3.0,1
크린비디자인,3,3.0,1
世宗硏究所,3,0.375,8
시음사(시사랑음악사랑),3,0.75,4
시원,3,1.0,3
달샘,3,1.5,2
다생,3,3.0,1
HUEbooks,3,3.0,1
上海?文出版社,3,0.3333333333333333,9
H.net,3,3.0,1
담론,3,1.5,2
다맛출판사,3,3.0,1
다리꿈출판사,3,3.0,1
크리스천르네상스,3,3.0,1
써니사이드웨스트,3,3.0,1
中和書院,3,3.0,1
中?社?科?出版社,3,0.6,5
대검찰청,3,3.0,1
Simon & Schuster Merchandise &,3,3.0,1
용수출판,3,3.0,1
우노에디션,3,3.0,1
제3의문학,3,1.0,3
제3도예연구소,3,3.0,1
McGraw-Hill Osborne Media,3,1.5,2
희래,3,3.0,1
바이블랭크,3,3.0,1
바이브릿지,3,3.0,1
한국신문홍보,3,1.5,2
한국스토리지교육원,3,3.0,1
백석기획,3,3.0,1
옴니북스,3,3.0,1
고려산출판,3,3.0,1
와이넛북스,3,3.0,1
J＆C,3,3.0,1
창명,3,3.0,1
고성하이테크,3,3.0,1
고산자의 후예들,3,3.0,1
신한상역,3,3.0,1
고시아카데미(한국금융보험방송),3,3.0,1
와이엠비 YMB,3,1.5,2
반,3,3.0,1
㈜북포레,3,3.0,1
다컴,3,3.0,1
一新書籍出版社,3,3.0,1
다올북스,3,3.0,1
제이콘텐트리 엠앤비(j contentree m&b),3,3.0,1
제천시 시립도서관,3,3.0,1
흰소,3,3.0,1
조달청,3,3.0,1
용감한북스,3,3.0,1
요세미티,3,3.0,1
한국예술종합학교발전재단,3,3.0,1
한국예술종합학교 전통예술원,3,3.0,1
금붕어,3,3.0,1
PhilomelBooks,3,1.5,2
Kyomunsa,3,3.0,1
Huebooks(한국외국어대학교 지식출판원),3,3.0,1
Hu:ine,3,3.0,1
Dial Press,3,1.5,2
이상과 현실사,3,3.0,1
이상biz,3,3.0,1
이상설선생기념사업회,3,3.0,1
마노,3,3.0,1
외곽,3,3.0,1
골드핀치,3,1.5,2
고현갤러리,3,3.0,1
밝은생각,3,3.0,1
방송통신대학교 출판부,3,3.0,1
ロコモ-ションパブリッシング,3,3.0,1
제임스류영어연구소,2,2.0,1
 교원  ,2,2.0,1
檀國大學校出版部,2,0.18181818181818182,11
東逸出版社,2,1.0,2
프로젝트.409,2,2.0,1
프로킴스,2,0.6666666666666666,3
상추쌈(상추쌈출판사),2,1.0,2
달빛서가,2,2.0,1
희망과 하라시비츠,2,2.0,1
제이박스,2,2.0,1
Marion Lloyd Books,2,2.0,1
Marshall Cavendish,2,2.0,1
Marvel Enterprises,2,1.0,2
새김,2,2.0,1
새김소리,2,2.0,1
柏書房,2,1.0,2
東學社,2,2.0,1
東山法門,2,2.0,1
새벽감성,2,0.6666666666666666,3
Donghak Peasant Revolution Memorial Association,2,2.0,1
새천년문학사,2,1.0,2
새싹나라,2,0.6666666666666666,3
제3마케팅,2,2.0,1
제5열람실,2,2.0,1
조선교육문화미디어,2,2.0,1
조선대학교 출판국,2,2.0,1
Macmillan Computer Pub,2,2.0,1
MacmillanChildren'sBooks,2,2.0,1
달을쏘다,2,2.0,1
달의계절,2,1.0,2
다산문화원,2,2.0,1
새우리터,2,2.0,1
프럼투,2,1.0,2
東京美術,2,0.5,4
東佑文化社,2,2.0,1
상상하라,2,2.0,1
상정,2,2.0,1
상상창작소 봄,2,2.0,1
正民社,2,2.0,1
정우문화사,2,2.0,1
대동field,2,2.0,1
(주)지성의향기,2,2.0,1
(주)창조과학미디어,2,2.0,1
(주)한산문화연구원,2,2.0,1
흥문,2,2.0,1
생각과표현,2,1.0,2
本の雜誌社,2,2.0,1
상상력집단,2,2.0,1
江??凰文?出版社,2,1.0,2
플랜비,2,2.0,1
플러스문화사,2,2.0,1
삼진프린트,2,2.0,1
Microsoft,2,2.0,1
Microsoft Press,2,0.4,5
Michael O'Mara Books Ltd,2,2.0,1
정은문화사(정은출판),2,1.0,2
정인(정인출판사),2,2.0,1
조선문화사,2,2.0,1
풍경인소풍,2,1.0,2
Dramatist's Play Service,2,2.0,1
샘물책방,2,2.0,1
샘솟다,2,2.0,1
샘콘텐츠,2,2.0,1
永嘉文化社,2,2.0,1
汎友社,2,0.4,5
Deutschen Taschenbuch Verlag GmbH & Co. KG,2,2.0,1
삼정 KPMG,2,2.0,1
E*public(이퍼블릭),2,2.0,1
생각나무(주),2,2.0,1
다나애드,2,1.0,2
13월,2,2.0,1
휴먼스토리,2,2.0,1
Mind Mark(마인드마크),2,0.6666666666666666,3
정보통신연구원,2,2.0,1
정보시대,2,0.1,20
푸블리우스,2,2.0,1
풀잎문학사,2,0.6666666666666666,3
朗文堂,2,2.0,1
삼육출판사,2,2.0,1
삼일회계법인,2,2.0,1
플레져미디어,2,2.0,1
晩沙學術硏究院,2,2.0,1
생각학교(Thinking School),2,2.0,1
삼오레포츠,2,2.0,1
삼우,2,2.0,1
Dementiabooks(디멘시아북스),2,0.4,5
생태조사단,2,2.0,1
정경시사 Focus,2,2.0,1
조합공동체 소나무,2,2.0,1
전통예술원,2,2.0,1
Misewoom(미세움),2,2.0,1
대원,2,2.0,1
대우필름,2,2.0,1
대안영상문화발전소 아이공,2,2.0,1
샤이니월드,2,0.6666666666666666,3
서가,2,2.0,1
春秋社,2,2.0,1
ECK Books(ECK 북스),2,2.0,1
피엔피플러스,2,2.0,1
피엠미디어,2,2.0,1
대통령비서실,2,1.0,2
대장정여행사,2,1.0,2
Mulholland Books,2,2.0,1
Ministry of Culture and Tourism,2,2.0,1
피오디컴퍼니,2,2.0,1
삼도출판,2,2.0,1
서라벌문예,2,2.0,1
EBS Books(한국교육방송공사),2,2.0,1
日本經濟新聞社出版社,2,2.0,1
泰一社,2,2.0,1
日新社,2,0.6666666666666666,3
日本カメラ社,2,1.0,2
日本文芸社,2,2.0,1
日本文藝社,2,1.0,2
푸른감성,2,2.0,1
푸른고래,2,0.5,4
푸른나라,2,2.0,1
서박,2,1.0,2
서애선생기념사업회,2,0.6666666666666666,3
서울:웅진,2,2.0,1
저작권위원회,2,2.0,1
전경사,2,2.0,1
전광,2,2.0,1
전국교직원노동조합출판국,2,2.0,1
재순악보출판사,2,0.5,4
늘한,2,2.0,1
훈스토리북,2,2.0,1
휫셔·지엔지비,2,2.0,1
대청마루,2,2.0,1
능인 NI BOOK,2,2.0,1
푸디,2,2.0,1
日刊工業新聞社,2,2.0,1
淸州大學校出版部,2,1.0,2
살림friends,2,2.0,1
삶을 예술로 가꾸는 사람들,2,2.0,1
3월의나무,2,2.0,1
장원출판사,2,0.6666666666666666,3
장자못,2,2.0,1
좋은 사람들,2,1.0,2
좋은교사,2,2.0,1
작품미디어,2,2.0,1
전라남도,2,2.0,1
EPDutton,2,2.0,1
ESA Design,2,0.6666666666666666,3
湖南美術出版社,2,2.0,1
漢陽大學校出版院,2,2.0,1
無二精舍,2,2.0,1
필로스토리,2,2.0,1
필리리,2,1.0,2
Dark Horse Comics,2,2.0,1
산학연종합센터,2,2.0,1
Daseossure,2,2.0,1
작은것이아름답다,2,2.0,1
좋은나무,2,2.0,1
Longman Trade/Caroline House            ,2,2.0,1
대한암협회,2,2.0,1
대한약학회,2,2.0,1
대한민국 국방부,2,2.0,1
대한민국임시정부기념사업회,2,2.0,1
대한민북,2,2.0,1
대한변호사협회,2,2.0,1
玄岩社,2,0.6666666666666666,3
玄門,2,2.0,1
玉川大學出版部,2,2.0,1
玲風書房,2,0.6666666666666666,3
現代企畵室,2,1.0,2
산맥,2,1.0,2
하나DV,2,2.0,1
황도,2,2.0,1
작가의서재,2,2.0,1
자주민보,2,0.6666666666666666,3
New Academy Pub                         ,2,2.0,1
자이출판사,2,1.0,2
New Pr                                  ,2,2.0,1
3V문화,2,2.0,1
하나디브이,2,2.0,1
하나울림,2,1.0,2
現代時學,2,0.6666666666666666,3
新人物往來社,2,0.5,4
서울종합과학대학원대학교,2,2.0,1
서울시립대학교 서울학연구소,2,1.0,2
서울신학연구소,2,2.0,1
서울문학,2,2.0,1
瑞文文化社,2,1.0,2
사회과학사,2,2.0,1
자유문방,2,1.0,2
자유민주아카데미,2,2.0,1
자유시대,2,0.6666666666666666,3
"Little,BrownBooksforYoungReaders",2,2.0,1
LiverightPublishingCorporati,2,2.0,1
좋은책방,2,2.0,1
뉴데일리,2,2.0,1
뉴스핌,2,2.0,1
사회복지개발연구원 출판부,2,2.0,1
Da Capo Pr,2,2.0,1
하늘교육,2,2.0,1
Editorial Verbum,2,0.4,5
서울특별시 도시기반시설본부,2,2.0,1
서울특별시 중구문화원,2,2.0,1
사자민,2,2.0,1
甲寅出版社,2,1.0,2
白水社,2,0.2222222222222222,9
자오선,2,2.0,1
자우,2,2.0,1
자우On&Off,2,2.0,1
자우on & off,2,2.0,1
Nicholas Brealey Intl                   ,2,2.0,1
더웰(The well),2,2.0,1
더작업실,2,2.0,1
누리,2,2.0,1
더썬,2,2.0,1
자유림,2,2.0,1
녹우재,2,2.0,1
Nuance(뉘앙스),2,2.0,1
주성사진문화사,2,2.0,1
논어익는마을,2,2.0,1
더프레스,2,2.0,1
덕산출판사,2,2.0,1
?ditions Philippe Picquier,2,1.0,2
百花洲文藝出版社,2,0.4,5
百選文化社,2,2.0,1
포널스,2,2.0,1
Ediciones del Ermitan?o,2,2.0,1
사운드인사이트(SoundInsight),2,2.0,1
사법행정문화원,2,1.0,2
서쪽나무,2,1.0,2
편운재,2,2.0,1
서울학고방,2,2.0,1
사람의 마을,2,2.0,1
사람이있는풍경,2,2.0,1
사랑의 샘,2,2.0,1
임마누엘,2,1.0,2
Limbo(림보 프레스),2,2.0,1
주양문화사,2,1.0,2
활도미디어,2,1.0,2
녹수,2,2.0,1
秀作社出版,2,2.0,1
하루의산책,2,2.0,1
선가서림,2,2.0,1
Eerdmans Pub Co,2,2.0,1
Egmont USA                              ,2,2.0,1
펴냄홍,2,2.0,1
섬의 고원,2,2.0,1
선호미디어,2,2.0,1
OC HQ(오씨에이치큐),2,2.0,1
OHM사,2,1.0,2
주의것,2,2.0,1
도농문학사,2,2.0,1
설화민요연구회,2,2.0,1
페이퍼페퍼,2,2.0,1
技術,2,0.6666666666666666,3
故鄕文化社,2,2.0,1
사고뭉치,2,2.0,1
사과나무미디어출판,2,2.0,1
사람IN,2,2.0,1
사람과 경영,2,2.0,1
稅務經理協會,2,0.4,5
하얀세상,2,2.0,1
성동구보건소,2,2.0,1
성곽길역사문화연구소,2,2.0,1
Elton-Wolf Pub.,2,2.0,1
하예,2,2.0,1
紀伊國屋書店,2,1.0,2
紫禁城出版社,2,2.0,1
經進社,2,1.0,2
일신서적,2,0.6666666666666666,3
도서출판 광명(구 광명사),2,2.0,1
도서출판 광장,2,2.0,1
?林國際出版,2,2.0,1
?葉社,2,1.0,2
화전문고,2,2.0,1
성서출판사,2,2.0,1
慶星大學校出版部,2,1.0,2
페미니스트디자이너소셜클럽(FDSC),2,2.0,1
綠書房(中央區),2,2.0,1
도서출판 흐름,2,2.0,1
화산문화사,2,2.0,1
일신각,2,2.0,1
Leescom Publishing Group,2,2.0,1
화이트리버,2,2.0,1
화인북스(화인코리아 출판사업부 화인북스),2,2.0,1
?成出版社,2,0.6666666666666666,3
하은,2,2.0,1
Entrepreneur Pr                         ,2,2.0,1
성원,2,0.5,4
성지기획,2,2.0,1
세계경영연구소,2,2.0,1
세계도자기엑스포조직위원회,2,2.0,1
延世大學校出版部,2,0.2857142857142857,7
퍼블리싱킹콘텐츠,2,2.0,1
퍼스트에듀,2,2.0,1
하이테크정보세계,2,2.0,1
도토리,2,2.0,1
도토리책공방,2,2.0,1
도야,2,1.0,2
노르웨이의숲,2,2.0,1
홍일,2,2.0,1
화광출판사,2,2.0,1
세광문화,2,2.0,1
幻冬舍ルネッサンス,2,1.0,2
EunHaeng Namu,2,2.0,1
Ewha Womans Univ. Press,2,2.0,1
草思社,2,0.6666666666666666,3
華山文化社,2,2.0,1
萬琶,2,2.0,1
廣西師范大學出版社,2,1.0,2
세기경영,2,2.0,1
세계사컨텐츠그룹,2,2.0,1
藝苑,2,0.6666666666666666,3
비조출판사,2,2.0,1
비즈니스북,2,2.0,1
비즈북,2,1.0,2
FIELDGUIDE,2,2.0,1
AD114,2,2.0,1
인폼아트,2,2.0,1
인테쿨타,2,2.0,1
세상에하나뿐인책,2,2.0,1
崇實大學校出版部,2,0.6666666666666666,3
세두잘,2,2.0,1
세리윤,2,2.0,1
팝디자인,2,2.0,1
팝사인,2,2.0,1
視角,2,2.0,1
학생여행문화센터,2,0.3333333333333333,6
학예사,2,2.0,1
詩人廣場,2,1.0,2
詩로 여는 세상,2,1.0,2
넥스젠,2,2.0,1
홍익기획,2,0.25,8
홍익문화·홍익기획,2,2.0,1
인언,2,2.0,1
인생올림픽,2,2.0,1
LakeUnionPublishing,2,2.0,1
Language plus(Hangulpark),2,2.0,1
홍익미디어씨앤씨,2,2.0,1
독서행동개발사,2,2.0,1
岩崎書店,2,2.0,1
小峯書店,2,2.0,1
巖波書店,2,0.2857142857142857,7
平和出版社,2,2.0,1
동방미디어[제작],2,2.0,1
홍범,2,1.0,2
홍시(홍시커뮤니케이션),2,2.0,1
인디고 서원,2,1.0,2
인류의벗,2,2.0,1
중앙일보헬스미디어,2,2.0,1
네시오십분,2,2.0,1
네오메디아,2,2.0,1
네임북스,2,2.0,1
네트워크마케팅연구소,2,2.0,1
파주:길벗어린이,2,2.0,1
山川出版社,2,2.0,1
山東?報出版社,2,2.0,1
農山漁村文化協會,2,0.25,8
한(디자인그룹한),2,2.0,1
파암서각,2,2.0,1
寶文書院,2,1.0,2
동북아,2,2.0,1
동북아지석묘연구소,2,2.0,1
PARCO出版,2,2.0,1
LPCF(웃는땅콩어린이재단),2,2.0,1
Laity(레이어티),2,2.0,1
동북아포럼,2,2.0,1
넌참예뻐,2,2.0,1
네디넷,2,0.6666666666666666,3
동서,2,0.4,5
파우스트펄프,2,2.0,1
FKImedia,2,1.0,2
세종의학사,2,2.0,1
農村振興廳,2,2.0,1
退溪學硏究院,2,1.0,2
소나기,2,1.0,2
PHILIPPE PICQUIER,2,2.0,1
이화경영연구소 서예출판부,2,2.0,1
이화문화사,2,2.0,1
동성엔지니어링 기술연구소,2,2.0,1
